cp_v_ac.xlsx,49998,70000,59998,20005,20002
CP值.xlsx,1212,7272,6060,12,10
Cranberry Apple Cider (05_30_2021) (BLUE TILT).xlsx,14,22,18,22,18
CRD for Upload.xlsx,309,924,615,9,5
creazione dati clips.xlsx,18869,33377,35215,1472,6836
Crecimiento.xlsx,159,612,493,612,493
Credit_limit.xlsx,37303,53290,58619,10,11
credit_test_my_data_1.xlsx,40000,80000,40000,8,4
CR-ICS6 MERGE1.xlsx,1466,2541,2096,1601,1375
crime_v3.xlsx,104968,209940,314904,209940,314904
CRIq_dataworksheet.xlsx,357,716,359,12,7
Cronograma en Excel.xlsx,62,90,106,81,76
Crowdfunding Analysis.xlsx,12346,28810,16464,19,12
crypto_valuations.xlsx,211880,529700,423760,10,8
Crystal Surface Height Mapping_0614.xlsx,756,1512,756,1512,756
cs2013_curriculo_atual.xlsx,4465,8584,4737,1068,979
CS461_Gantt_Chart.xlsx,15,45,30,3,2
【CSOT OCL_FY21 75AR (SSV) 】 SMLD Quality Data Workbook.xlsx,34134,60211,59962,47203,53391
CSR057069_0_3376112712.xlsx,425,772,425,112,95
CTC_Integration Test Case_v1.0_EN.xlsx,280,807,799,794,787
Cuadro A 13.xlsx,16,48,32,48,32
culture results_7_28_excel format by herd_ no SCC.xlsx,37,74,37,4,3
Currency_Spot.xlsx,26884,53776,50780,47802,47793
currentRackDeliveryPlan.xlsx,7709,2931,1954,3,2
Customer Assessment CalculatorTemplate2.xlsx,4361,10906,10901,6550,8723
Customer Sales Dashboard.xlsx,15,19,15,19,15
custom_quest_all.xlsx,12,24,12,24,12
CW_50_50.xlsx,21,38,29,38,29
cw_updated_rgn_id.xlsx,60672,80896,60672,4,3
C.xlsx,568,1186,650,828,444
CX - MQSeries Downsizing & Upgrade Ballpark Estimation v0.7.xlsx,700,1249,700,1200,660
Cyclistic_Trips_Data.xlsx,132702,221170,176936,5,4
cylinder_barge.xlsx,41,82,41,2,1
dacs.ucf.xlsx,3857,5326,5833,1698,1587
Dados_Inscricao_Modelo.xlsx,320,704,768,11,12
Daftar Nama Siswa_1807.xlsx,170,288,189,232,162
dailybriefingANALYSIS.xlsx,46985,65118,92082,28032,37725
Daily Inventory 05-15-18.xlsx,2509,5081,4530,608,573
daily_ISONE_2010-2014.xlsx,16434,32868,31042,18,17
Daily_Output.xlsx,5542,11090,11082,11029,11016
Daily Sales Info.....xlsx,4868,12708,17546,1956,2186
Daily Sales Info.xlsx,4957,12911,17716,1971,2196
DailyTradeCounts_2016_2020.xlsx,27478,82434,54956,3,2
Daily Update Data Agregat Covid-19 Jakarta.xlsx,10429,19359,22326,1685,1646
dana_davis__4473__CANADA - 28C.xlsx,695,1425,800,689,425
Dane w czasie.xlsx,7446,8194,11907,5965,9675
dang ky kh.xlsx,11681,34873,23237,102,77
DANH SÁCH TỔ ĐẠO TRÀNG.xlsx,37,39,37,39,37
Dani papers.xlsx,134755,146364,134755,5334,4148
DA_Nội dung checklist chưa thỏa mãn.xlsx,210,414,210,414,210
daren_farmer__5803__HoursSurvey_May_Mgr.xlsx,2912,5828,2917,14,10
daren_farmer__6652__Gas Assets Ops 03-00 Prelim O&M.xlsx,1273,2898,2015,1171,898
DA Review Plan - June' 2020.xlsx,966,1440,1414,250,220
Dark Souls 3 Physical Defense^J Absorption^J Damage Calculator Alpha 1.1 By Pianomoth^J Oliver Hancock.xlsx,90,234,225,180,198
darrell_schoolcraft__7297__imball0112.xlsx,2726,8870,7182,1611,1395
darrell_schoolcraft__7302__imball0201.xlsx,2730,8965,7174,1531,1293
darrell_schoolcraft__7325__imball0202.xlsx,2895,9749,7868,1659,1409
darrell_schoolcraft__7786__imbalsumm0107.xlsx,1941,6254,4976,867,783
darrell_schoolcraft__7809__imbalsumm0108.xlsx,2249,6773,5360,1188,1003
darrell_schoolcraft__7819__imbalsumm0109.xlsx,2231,6777,5362,1192,1005
darrell_schoolcraft__7837__ONEOKRECAP2001.xlsx,5156,8993,6037,8052,4710
darrell_schoolcraft__7903__ONEOKRECAP2001.xlsx,5156,8993,6037,8052,4710
darrell_schoolcraft__7904__ONEOKRECAP2001.xlsx,5156,8993,6036,8052,4709
dart_message_generator.xlsx,68604,71231,214480,64925,157754
DASCUCINPUT1.xlsx,7791,17619,9828,25,14
Dashboard Example.xlsx,61,123,97,123,97
Dashboard_M2_Annual_2018-09-17-02-09-03.xlsx,31838,50354,40451,40248,35107
Dashboard_M2_Imports_Data_2018-09-11-18-57-51.xlsx,22900,25813,24154,15219,18566
Dashboard_M5_Price_Monthly_2018-09-17-02-09-03.xlsx,16431,17249,14609,16782,14144
Dashboard_M5_Price_Monthly_2018-10-22-22-08-50.xlsx,16431,17249,14609,16782,14144
Dashboard_M5_Price_Monthly_2018-10-26-20-02-11.xlsx,16431,17249,14609,16782,14144
Dashboard_M5_Price_Monthly.xlsx,16431,17249,14609,16782,14144
Dashboard_M8_Alt_2018-09-07-16-14-04.xlsx,11091,3214,2868,2690,2601
Data_04_MAG_expression_tables.xlsx,5150,9634,7722,27,18
data-1-1-3-StarterBook (1).xlsx,13460,29960,17638,44,30
data-1-1-3-StarterBook2nd go 2.xlsx,12346,28810,16464,19,12
data-1-1-3-StarterBook_AG.xlsx,14332,33444,19112,33,20
data-1-1-3-StarterBook_Amandah Antony (Part 1).xlsx,12342,28798,16456,7,4
data-1-1-3-StarterBook_git.xlsx,14740,34108,19464,48,28
data-1-1-3-StarterBook Lasho.xlsx,16051,36222,23875,557,371
data-1-1-3-StarterBook mj2.xlsx,24688,57608,32920,26,16
data-1-1-3-StarterBook P1.xlsx,12342,28798,16456,7,4
data-1-1-3-StarterBook - Pedro Trovao.xlsx,12346,28810,16464,19,12
data-1-1-3-StarterBook.xlsx,12342,28798,16456,7,4
data17.xlsx,54162,90230,108240,81248,99231
data_20160626_184614 - sprinkler rain.xlsx,165211,247823,165211,29,15
data20191124.xlsx,4674,7790,6232,5,4
data27.xlsx,54162,90230,108240,81248,99231
Data_Analysis_Part_3.xlsx,211964,635888,423924,80,52
DataAnalysis.xlsx,168,310,428,310,428
Data_Banco (1).xlsx,27,54,27,2,1
data_banknote_authentication.xlsx,15660,20616,25818,11020,16496
database_2016.xlsx,44961,61585,59132,133,82
Database Anime.xlsx,1999,3998,1999,2,1
DataBase_GitHub.xlsx,2278,2830,2838,2689,2717
database_posturography_EA1.xlsx,192,1051,1716,1051,1716
DATABASE_V9_Finland_BACKUP29MAR.xlsx,162,324,162,2,1
DATA BEST KOPSUALFAWAID 2020.xlsx,3989,9928,9559,7566,7275
DataBuilding.xlsx,59,118,167,118,167
datacite_template_20200413_test.xlsx,22504,38897,26772,401,276
datacite_template_20200424_test.xlsx,22504,38897,26772,401,276
DataClassSmellRelationAnalysisOfkeras.xlsx,23231,69687,46457,6,4
DATA COLLECTION interview template v3_COMPLETE240412.xlsx,279,510,433,510,433
Data collection.xlsx,31,62,31,8,4
data_emlyn.xlsx,389,778,389,778,389
dataExam2016.xlsx,214,429,428,429,428
Data_Experiment.xlsx,23340,46680,46680,8,8
data_fiche_wilaya.xlsx,5049,12031,9721,903,808
Data_for_ML.xlsx,96,246,293,246,293
Data-Formulas (Autosaved).xlsx,25438,50898,47198,47273,39942
Data_Infect_4(original).xlsx,2424,4848,2424,4848,2424
datal_1.xlsx,8,19,14,15,12
data_label.xlsx,29,59,58,59,58
datalog1.xlsx,124534,124535,124534,124535,124534
Data Logged During Initial Build.xlsx,55,94,76,14,12
Data Luas dan Produksi Kelapa Sawit per Kabupaten_Jan 17.xlsx,3365,4563,5569,2494,3446
Data Lulusan Pendidikan Fisika 22 Sept.xlsx,1451,2179,1805,66,47
data-media-store.xlsx,4350,5435,4785,1645,1942
data mua hàng  5.10.xlsx,1159,2190,1998,1962,1713
DATA_NEW_MODEL.xlsx,2926,4804,9482,4270,9012
Data_original.xlsx,320,640,320,88,44
Data_para_dibujar-RCP45.xlsx,1071,24633,23562,23,22
Data_powell.xlsx,3230,5366,4363,1404,1042
data_preparing.xlsx,56667,120286,132405,40506,68974
Data Prep for Aging Pop.xlsx,30935,80056,61336,21171,21119
data_problem.xlsx,179283,358566,179288,21,14
data processingfn (1).xlsx,20821,24603,49948,16337,42289
data processingfn.xlsx,20806,24573,49933,16307,42274
Data project3.xlsx,176,528,352,3,2
Data_QAA.xlsx,11,22,11,22,11
data_score.xlsx,14910,29820,14910,2,1
Dataset_02.xlsx,18466,36944,27703,23,14
Data set 10-03-2021(AutoRecovered).xlsx,25256,50421,25256,245,168
Dataset 1 - Baseline - 01.xlsx,33366,54261,66732,16,18
Dataset 1 - RAWS and Veer - 01.xlsx,54323,100248,108705,173,302
Dataset 1 - RAWS and Veer and Upflow - 01.xlsx,54323,100248,108705,173,298
Dataset 1 - REWS and Turbulence Renormalisation - 01.xlsx,63606,131897,204936,51878,99341
Dataset 1 - REWS and Veer and Upflow - 01.xlsx,54323,100248,108705,173,298
Dataset 6.xlsx,1688,3798,2954,18,14
dataset_emotion3_ver2.xlsx,60853,121706,60853,2,1
Dataset MIR-QBSH.xlsx,13308,31038,26601,21,19
DatasetPC.xlsx,521,524,521,411,403
datasetscopus-UNL24Ene2020.xlsx,114,205,174,85,94
DataSet.xlsx,5157,10272,11965,63,65
Data Skenario 3.xlsx,27245,44276,45969,35767,39161
DataSource_Spaeth_Bahuguna_et_al.xlsx,249,273,249,273,249
data_stinkBug_2018-2019.xlsx,321702,324472,321702,324472,321702
Data striiv.xlsx,105592,527873,422340,932,740
Data - Survey Monkey Edited.xlsx,200,394,393,205,203
data_temple.xlsx,11493,19158,19153,5761,7669
data_timefreq_alpha.xlsx,192,1536,1344,128,112
Data_Tomate.xlsx,17,20,17,20,17
data_training_TDA.xlsx,12,14,12,14,12
data_train.xlsx,2793,5586,2793,2,1
DataUpdate.xlsx,351,495,260,351,187
Data_Visualization_Exercises_COMPLETE.xlsx,801,1229,2198,832,1577
Data_wolves_moose_Isle_Royale_June2019.xlsx,438,1279,959,95,71
Data_Workbook.xlsx,58,174,116,3,2
DATA_WR_Weather_hourly_result.xlsx,81851,163702,102312,10,6
data-宏观资产配置报告-风险平价-加入逆回购-20170118.xlsx,1445,2890,2889,2890,2889
DateMaster to 9-4 Public Ver.xlsx,123133,208270,246265,6251,3846
DatenFormatiert.xlsx,5783,17349,11566,3,2
daten.xlsx,1495,1731,2055,1719,2043
Datos_2.xlsx,2183,2184,2183,2184,2183
Datos Asignación 2.xlsx,44793,57185,81741,18723,18741
Datos Comunales ICVU Reyes.xlsx,551,1103,620,615,376
datosFinal.xlsx,1445,14451,14450,14451,14450
Datos_muestreos_IFN_dic_18.xlsx,12017,25086,20982,3559,3087
Datos municipios.xlsx,16233,24350,24349,5,4
Datos.xlsx,13732,26529,13731,31,16
Datu_apstrade_11kl_programmesana.xlsx,89,148,149,35,32
david_delainey__8183__2001PROFORMA.xlsx,5499,18889,15784,1314,1441
Davis SOVC_G2012.xlsx,2264,5120,4345,1601,1995
Davis UT sovc_p2012.xlsx,1188,3564,2376,3,2
Day04 Assignment1.xlsx,166,302,251,288,236
Day_09.xlsx,10705,421,416,421,416
day 10 create data.xlsx,39997,48674,63114,27955,38084
Day_11_Sampling-distribution-example_Sample-size-effect_Confidence-Intervals.xlsx,12524,12857,18439,12857,18439
Day 1 INSTRUCTOR.xlsx,15303,23834,21265,7251,10643
Day1.xlsx,173566,332766,347130,332766,347130
Day2.xlsx,14005,15038,27507,9585,15370
Day3.xlsx,15108,17631,35252,10091,13866
Day 4 High-Entropy Passphrases.xlsx,14173,25962,54933,156,168
Day4.xlsx,94791,224482,129693,155682,95293
Day6.xlsx,477125,719018,3753675,354481,3336173
DB 10.3 DarwinCore.xlsx,187942,364707,283237,13424,7422
DB1.xlsx,21141,35928,29955,1381,989
DBanknoteResults.xlsx,102,102,101,102,101
db_atm.xlsx,39564,79128,39564,2,1
DB-FJSHR SYSTEM_FJS.xlsx,1760,3219,2359,216,219
DBSCAN.xlsx,2639,5278,2639,5278,2639
db_v0.7.xlsx,426,1278,852,6,4
DBViajesCompleta.xlsx,46061,69095,113076,44888,67154
DC6220e6g1_kdj_data_回测指标.xlsx,10,20,10,20,10
DCS Warehouse Service Report 07-03-2021.xlsx,42,60,84,60,84
D&D 5e Random Character Generator 9.9.1 RELEASE VERSION.xlsx,9317,19095,28164,18543,27591
DDL_System Test Case_v1.1_EN.xlsx,614,1889,1763,1758,1703
DDRStockReport_AITG_1171 (19).xlsx,3405,10215,7945,9,7
Dead volume calculation for adiabatic.xlsx,10751,43004,32253,20,15
DeAka_Magnetic.xlsx,66,75,115,90,105
debugp1irrs3.xlsx,8190,24570,16380,3,2
dec14_base.xlsx,178,200,178,200,178
Dec 2021 - Cord Cutting Wizard - Public.xlsx,4439,9853,12665,4191,6290
December%2B24%2B2021%2BCOVID-19%2BDaily%2Bdata%2B-%2BTrends%2Bin%2Bdaily.xlsx,5128,9843,8592,6236,5160
december-31-2020.xlsx,305,613,609,613,609
december-3-2020.xlsx,241,485,481,485,481
Decision_Making_with_Loss_Function_Demo.xlsx,10135,10358,47856,10357,47855
Deducción Arrendamiento.xlsx,85742,171480,128615,19,15
deforestation.xlsx,396,814,792,37,36
Defversie RGS 3.3-8-dec-2020.xlsx,4672,9344,4672,252,126
DegreeAnalysis.xlsx,51,78,77,30,53
Delay-CI-Rawdata(1).xlsx,16378,16380,16378,16380,16378
Delay-CI-Rawdata.xlsx,16378,16380,16378,16380,16378
delete_missings.xlsx,43101,128489,86202,10032,6684
Deliverable 1.xlsx,16459,32917,20573,8,5
Demand Forecasting.xlsx,52536,73277,88615,16740,30921
Demo_1.xlsx,175,320,258,306,221
Demo_2.xlsx,175,320,258,306,221
DemVeg_calculo.xlsx,192,396,372,396,372
DePalma_Excel StarterBook.xlsx,24740,49474,33004,30,23
Deployment_Templates.xlsx,19,57,38,3,2
Derechos no consuntivos constituidos a julio de 2015.xlsx,12,24,12,24,12
Desafio - Time de Projetos e Dados.xlsx,899,4495,3596,5,4
DescriptionVI & HS Code 2018_rev06 - Copy.xlsx,17002,17001,17000,17001,17000
Descriptiva_mod.xlsx,45,55,71,52,67
Descriptor set 5 PC1 and PC2 Coordinate calculation and mapping.xlsx,1875,3751,3750,3751,3750
Descriptor set 6 PC1 and PC2 Coordinate calculation and mapping.xlsx,1875,3751,3750,3751,3750
Design Roles by System.xlsx,30,69,48,25,14
Destek collection site.xlsx,3477,1873,1590,53,30
destination_review.xlsx,24401,36602,24401,5,3
Detalle Facturacion GGCC 1594986.xlsx,20137,42032,31081,1657,1894
Detalle Facturacion Masivo 1677039.xlsx,59500,112929,85386,5973,5728
detil_pengasuhan.xlsx,44555,44556,44555,44556,44555
Detroit data (stata & Eviews outputs).xlsx,258660,268240,258660,239508,239504
DevCor.xlsx,23,46,48,44,44
DF_THCleaning_mid.xlsx,4199,13449,9251,29,20
DGSalloc_master.xlsx,168,274,535,274,535
DiagramaActividades.xlsx,126,727,956,609,704
Diagram_Øvinger4.xlsx,178,298,270,250,237
diana_scholtes__8611__Pwr west P&L.xlsx,404,897,693,674,510
Diao2004_v1.xlsx,17203,20749,19839,19008,18615
Diao2004_v2.xlsx,23723,25761,25532,23082,23850
diauxic_raw_ratios_RG.xlsx,86483,172881,86884,457,672
DICEIMBRE__DIEGO_LUIS_PLAZA_RIVERA.xlsx,30,74,58,46,30
DicionarioDeDados-Antec Recebíveis.xlsx,50,100,50,4,2
DIC-Q890-120-60-3.xlsx,38374,76389,40169,73904,38394
DIC-Q890-120-75-2.xlsx,31594,62861,32489,958,1373
dictionary-zingarelli2005.xlsx,12,20,16,20,16
DIC-汇总.xlsx,3499,6996,3505,30,22
different_costs-rand-single_destination-100nodes-80_300flows.xlsx,198,200,198,200,198
difficulty_time.xlsx,26145,78381,52254,99,78
difficulty.xlsx,26108,78324,52216,26229,17486
DINAS KESEHATAN 2019.xlsx,299747,405529,1166859,54215,58229
DINAS PENDIDIKAN GABUNG BOS OK BANGET.xlsx,445188,595053,1755770,52747,62072
DIRECTOR_GUIDE_OT.xlsx,30,60,30,60,30
Disciplinas_v2.xlsx,286,554,286,48,24
discrepancy_examples.xlsx,88,264,176,3,2
discussion sir.xlsx,185,259,242,193,190
Disposal__building__reinforcement_steel__to_recycling_CH_U_AusSD_U.xlsx,4473,7456,8941,7456,8941
distributed.xlsx,111,22,11,22,11
Distribution with charts.xlsx,43,36,20,24,14
District_Dairy_Distances.xlsx,48880,50028,195520,50028,195520
Districts who can meet at future circuit prices.xlsx,12,24,12,24,12
Distrito-5.xlsx,1814,16273,16193,461,389
dist.xlsx,2001,4006,8003,4004,8000
DivyaNitinNaidu_Mealpal - Data Analyst Case.xlsx,4504,13470,8986,6750,4506
DLT.xlsx,2851,4668,3409,1710,1151
dmc4dpick-999.xlsx,11145,22498,11354,2076,1058
DMD_PRJ.xlsx,28920,33580,96709,32551,94197
Dmitrii Aleshin_AccorHotels_Letter to Shareholders.xlsx,575,976,1138,924,1076
DMND0000000_CSCAN_MM_Lymphoma_counting_v0.9.xlsx,354,495,491,232,227
DMS(Data Matching Schedule)_R0(Seq1-2).xlsx,84285,146878,84285,1203,622
DMS(Data Matching Schedule)_R0(Seq2)_220110.xlsx,86421,151150,86421,1225,633
Dnevnik_knjiženja_lipa vita_2019_1.xlsx,3592,7184,3592,4,2
Doetterl_2012.xlsx,21,36,18,2,1
Doing Business.xlsx,3148,7778,4630,5,3
domain_names data_set.xlsx,149,196,320,196,320
Domestic_Q1_Q4_2015_Central.xlsx,58,112,56,56,28
dominion.xlsx,78,102,144,93,122
DonationData.xlsx,20818,41638,41634,41638,41634
đơn hàng.xlsx,5900,11695,10945,432,380
Données_cas.xlsx,6021,18259,12238,8,6
DonorsByMM_2.xlsx,278,556,278,2,1
dots_data2 sankey.xlsx,2028,4056,2028,2,1
Downtime analysis Mar-2017.xlsx,17872,31007,25209,15039,11503
dprst.xlsx,5609,11218,5609,2,1
DPS Calculator - Ninja.xlsx,9577,19652,27536,7172,17150
DP_ speed_and_formulas.xlsx,253,478,277,478,276
dptranscriptswlookupFORVIS.xlsx,23326,25368,46564,25196,46477
DR2 Voice Line Transcripts.xlsx,17932,26895,26895,3,3
dr390e2017v3.xlsx,1140,1731,1705,1731,1705
DRAFT - CDMs to OMOP VSs Mapping (WIP-2020-06-03).xlsx,11,44,33,8,6
DRAFT_COC_database_20200915_2056_SENT_TO_NTMWD.xlsx,33003,38540,63487,27808,53970
DraftPACompetenceRegisterNov2014forWPC_LOCKED.xlsx,54,186,132,42,24
drah_compliant_cy19.xlsx,103887,207774,103887,2,1
DRGWTrefined.xlsx,181,361,181,4,3
Drift.xlsx,8992,16769,11441,3708,4891
DRMS-14-MFOI-00004_2.xlsx,55620,166860,111240,3,2
Droidbot.xlsx,163,1206,1121,1192,1104
DROP OUR RATE BY BOROUGH.xlsx,151,394,287,31,23
drop.掉落.xlsx,22,38,31,31,27
DRSDKNFLWeek4-929.xlsx,18,37,23,37,23
DrugVisData_Negated_Output_Parsed.xlsx,22329,89316,66987,4,3
DR_UISS_4.2.6_BBW04260_Unit Capacity Upload.xlsx,87,133,167,93,87
ds_2016_3_1276.xlsx,1,29,28,29,28
ds_2016_3_1528.xlsx,1,29,28,29,28
ds_2016_3_660.xlsx,3,59,84,59,84
ds_2016_4_1276.xlsx,1,29,28,29,28
ds_2016_4_1372.xlsx,3,59,84,59,84
ds_2016_4_1528.xlsx,1,29,28,29,28
ds_2016_4_9491.xlsx,3,59,84,59,84
dsbench3-paths.xlsx,177203,288,144,288,144
DS HGS T12.2015 GUI PHAN MEM.xlsx,715,560,540,560,540
DSSMN-BaoGia Dahua T12-2021.xlsx,205,410,205,410,205
dSWI4_one_strain_ANOVA_done-by-hand-in-Excel_20181205.xlsx,98794,154324,135869,405,293
DT-2019-N-B50-TT343-96.xlsx,4,13,12,13,12
DT-2020-N-B53-TT343-56.xlsx,58227,118074,119764,87495,88939
DT5548.xlsx,7910,47460,39550,6,5
DTM R3 DB Great-Little Abaco MSLA V4.xlsx,564,1316,1316,7,7
dt upload SIMP MEI 2018.xlsx,10633,33660,36346,2470,2411
Duka_budget.xlsx,6108,7551,11293,3948,5827
【DUKe_OPEN-UII】ED070_メッセージ管理表.xlsx,8746,17489,8746,9455,4729
Du Lieu.xlsx,111606,223212,111606,11750,5875
dummy_base.xlsx,9258,12424,9766,8140,7624
Dummy_Dataset_2A.xlsx,293831,2544,1907,639,637
dumpData.xlsx,152,253,299,199,210
dutch_quigley__9367__gbs0711pos.xlsx,22855,44458,44588,11250,19521
dvcd-dv-claims-dataset.xlsx,198,421,258,106,82
DW0 Shun Trust Malignance.xlsx,9579,19648,27520,7168,17134
e3adcd93-7b28-4d0a-9434-9b0187c68764.xlsx,1007,1915,1757,1813,1706
E4 (Research Questions -V2).xlsx,24,50,42,50,42
e7a63f98c04b647cb4637826b1d9f10e.xlsx,396,1164,948,209,160
Eagle River 2015 FINAL.xlsx,429,746,835,518,606
EarlyRetirementNow SWR Toolbox v2.0.xlsx,78410,120508,174647,85288,129506
Early-Stage SaaS - Financial Model.xlsx,559,881,951,843,932
Eastern_PA_Schools.xlsx,18,36,18,4,2
Easy.xlsx,75,108,225,108,225
EBA Handoff Log_10252018.xlsx,27,55,54,55,54
EC07.xlsx,32015,32024,96040,32036,80040
ECB ACTIONS.xlsx,2402,3719,2512,3711,2508
ecg.xlsx,59999,119998,59999,119998,59999
ecm05.xlsx,2695,4652,5354,2494,3916
EcoHealthContent.xlsx,256,356,256,170,163
ecosystems_calculations_20211130.xlsx,15105,32553,32549,87,98
ECP_203_2017_Beam_Specification.xlsx,39,40,38,40,38
ECPDC_CovidData.xlsx,214,1284,1070,6,5
ECW20210730.xlsx,195,392,197,8,5
eCwEItsHZq6n07bp1B7JRR4nqHLhroEVLzef5SMlmRwQvwclCryh0pwvRR2S.xlsx,2821,5510,3096,320,314
eczane.xlsx,4361,8722,4361,8474,4237
EDA_census.xlsx,64,192,128,6,4
EDA.xlsx,9611,19158,9754,151,235
edevlet-mezarlik-verileri.xlsx,34935,69870,34935,69870,34935
EDF ENERGY GAS.xlsx,12544,25088,19712,14,11
EdinburghAirportFllghtInformation-RawData.xlsx,34630,69260,57715,23093,23088
editedDatabaseStructure.xlsx,6786,7353,6786,7353,6786
edit_USEEIOv1.1_Satellite_Energy_2013.xlsx,1115,2619,2150,665,586
EduBridge Excel Dashboard - Sales.xlsx,10,14,12,14,12
Edureka_demo.xlsx,8,18,16,18,16
ed_ut2013_2017_20181030.xlsx,300,530,450,415,390
Edwin Head Count Diciembre_2021.xlsx,11703,12886,10893,158,129
ee37c321-71e2-48e5-9821-91de20ea7207_TESTExcel.xlsx,55,36,20,24,14
ee9d985f3da1520b528bd36038c60a71.xlsx,166,97,69,97,69
ef56572934e65045f41571115f1fd689.xlsx,6570,18554,12033,3294,2173
ef.xlsx,159,319,318,319,318
EIA consolidated 923 861.xlsx,1864,7456,5592,47,25
eight-centuries-of-global-real-interest-rates-r-g-and-the-suprasecular-decline-1311-2018-data.xlsx,32603,73380,46311,26871,14576
EIoF_CashFlow_AnnualStorage_MA.xlsx,66983,126282,272693,126706,270181
EIoF_CashFlow_AnnualStorage_TX.xlsx,66985,126286,272696,126710,270184
EIoF_CashFlow_NoStorage_MN.xlsx,66983,126282,272693,126706,270181
EIoF_CashFlow_NoStorage_NE.xlsx,66983,126282,272693,126706,270181
EIoF_CashFlow_NoStorage_TX.xlsx,66983,126282,272693,126706,270181
EIS2019_database.xlsx,8109,15912,15842,15912,15842
EITI dataset_3April2015.xlsx,12646,18764,15671,3139,2386
Ejemplo de 3 x 7    en Excel y MakeitRational.xlsx,1037,1881,1360,1869,1213
ejemplo.xlsx,25345,51259,25914,5,3
Elasticity of Power Plant Fuel Type Shifting wrt Fuel Price.xlsx,20,36,50,38,44
elec_supply_quality.xlsx,1365,2521,3479,2359,3293
Elenco-codici-statistici-e-denominazioni-al-30_06_2017.xlsx,92,184,92,2,1
el staff coll.xlsx,40452,126293,87940,31831,19794
emissions_reduction_master_sheet.xlsx,14088,22304,14905,7106,6979
Empirical+proof+of+standard+deviation.xlsx,3005,4309,4005,4309,4005
Employees_1.xlsx,2636,52125,49540,225,192
Employees_data.xlsx,20005,40012,40007,20014,20009
Employment and Wage Data Project - FINAL.xlsx,6947,14365,18285,9411,13344
employmentForecast_presto.xlsx,14361,28717,14361,128,68
empo_samples_unique.xlsx,28,140,112,5,4
Empoyee Master.xlsx,7352,57575,50233,37,31
Empresas CADU.xlsx,1825,3649,1825,11,7
ENCERTICUS_Programme_Matrice_V4_2014_S23.xlsx,1454,3129,2597,1436,1365
END2_Session2_Assignment.xlsx,86808,99699,302232,51528,77322
ENE-2016-facturacion-asistencia-tecnica.xlsx,708,2830,2123,10,8
enem_2012.xlsx,11245,22490,11245,2,1
Energy0207.xlsx,1389,2194,2109,1835,1473
energy_calculations_feb27_2019.xlsx,182,200,148,102,99
energy_hydrogen_biomass_gasification.converter.xlsx,46,73,55,43,40
energy_output_array_30min.xlsx,35046,70091,87609,52572,52571
energy_power_combined_cycle_hydrogen.central_producer.xlsx,18,17,17,17,17
energy_power_combined_cycle_network_gas.xlsx,18,17,17,17,17
Energy_Use_Sector_Fuel_Type.xlsx,119784,159712,159712,4,4
ENGINE ANALYSIS.xlsx,30,60,32,24,13
ENGINE-ASSY LINE DB DATA3(rev13-8-2015).xlsx,5660,5664,5660,5664,5660
English_Arabic_SA.xlsx,21141,35225,28180,15,12
English_Hindi.xlsx,21141,35225,28180,15,12
Enhanced_0-level_11-4-2016.xlsx,8658,11199,11608,11010,11515
ensemble_test_generator.xlsx,1151,252,202,8,6
ENTRA--AGOSTO     2 0 1 4.xlsx,2972,5894,4323,1991,1519
ENTRA--MARZO    2 0 1 4.xlsx,2686,5273,3980,2144,1630
ENTRA--Noviembre         2016  .xlsx,4568,8587,6786,4152,3312
Entrée Bayonne 1749-1780.xlsx,24611,67680,61527,23,20
Entrée Rouen 1730 1732_vérifié_avec ;.xlsx,5722,15708,14298,38,28
EON GAS - Copy (2).xlsx,15035,45028,30042,111,106
EON GAS - Copy (3).xlsx,16962,50809,33896,111,106
EOS Case Study Results.xlsx,314,693,556,444,389
EOY2015_Soumya Kavi_Spandana_Grade3_28March.xlsx,3353,8493,8724,5029,4502
ep-2010-combined-assessment-tool-roo.xlsx,294,483,796,483,796
EPE.xlsx,737,744,737,744,737
ePSD_BioID-Supplementary-data.xlsx,6,18,12,3,2
eqp.装备.xlsx,1371,2742,1371,1202,601
equipment.xlsx,4785,6828,7929,2009,1649
equip.xlsx,1215,1604,1215,1604,1215
Equity investor SUP matrix.xlsx,314,628,314,2,1
ER120-RN.xlsx,69512,184464,237836,154464,205836
ERCOT_2010_Hourly_Wind&Load_GAMS_formatter.xlsx,130515,182089,221470,86642,128710
ERR1713335_CARD_AMR_analytic_matrix Analyzed.xlsx,13,26,14,10,6
errol_mclaughlin_jr__10120__Chase-Stoneville Model 12_29_00.xlsx,49167,66600,114310,35707,49979
error-apportionment.xlsx,6872,9445,15446,9259,14979
ERT Schlumberger Transformation from ZZ to Res2D Updated09112020.xlsx,12522,22958,22957,16702,16699
ES2_375CPW_BenchmarksV1_CellCycle_Avg_CV_FC_Zscore_Z'_ValuesOnly.xlsx,55,110,55,110,55
ESCO.xlsx,1730,3892,3458,3892,3458
ESP - Working - data-1-1-3-StarterBook - 20211229 v2.xlsx,12352,28828,16476,37,24
Establecimientos_ChileDEIS_MINSAL(10-07-2020).xlsx,126,253,127,253,127
ESTADISTICA A FEBRERO 28 DE 2015.xlsx,157,303,272,247,193
estimacionDeVentasSubway.xlsx,6,11,11,11,11
estimativa_dou_2017.xlsx,5570,16710,11140,3,2
