AS_PM_TimeLog.xlsx,1161,2322,1162,1291,646,KhauThanhDao:F402,2,TaNgocThienPhu:F73,2,0,0,96,357,0,0,0,0,0,0,29,70,44,111,25,51,43,87,13,28,41,85,15,33,340,340,1781,891
Ass 3.xlsx,176,247,292,246,190,Moment Frame-Wind:B17,34,Moment Frame-Wind:B17,11,7,14,32,72,0,0,0,0,14,30,7,14,4,8,0,0,6,12,1,2,3,6,2,4,114,114,249,269
ASSEGID GEBEYEHU.xlsx,20618,41236,37110,18,13,Sheet5:C9,4,Sheet5:B4,2,0,0,13,24768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,13
Asset allocating investor.xlsx,562,950,1249,703,366,Leverage factor calculation:G3,84,Leverage factor calculation:F16,13,41,82,32,303,0,0,0,0,72,240,44,88,121,264,1,2,0,0,0,0,40,80,0,0,15,15,940,1043
Assigment 2.xlsx,163,264,301,108,95,Assigment 2:E7,47,Assigment 2:F11,3,0,0,46,230,0,0,0,0,0,0,22,44,0,0,0,0,0,0,0,0,0,0,0,0,27,27,97,117
Assigment 3.xlsx,183,291,341,112,102,Assigment 3:E7,52,Assigment 3:F11,3,0,0,54,270,0,0,0,0,0,0,22,44,1,2,0,0,0,0,0,0,0,0,0,0,25,25,102,125
Assignment 1 Covid Case STudy.xlsx,183,540,360,20,13,Male as to Female vaccitd Ratio:C105,3,Male as to Female vaccitd Ratio:B43,2,0,0,6,352,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,27,18
assignment1_data.xlsx,1407,2814,1407,2,1,Sheet1:U1134,1,Sheet1:S553,1,0,0,1,1407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
Assignment1_ShahmeerAmjad.xlsx,24684,49368,49368,12,8,Dataset:E2575,2,Dataset:E5,1,0,0,8,32912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8
assignment 1.xlsx,133,247,369,81,53,Summary:U9,27,Summary:U9,6,6,15,11,98,0,0,0,0,7,15,0,0,4,16,2,4,1,2,0,0,8,16,0,0,14,14,246,169
assignment2_rand (1).xlsx,2000,3000,2000,3,2,working sheet:AS109,2,working sheet:C539,1,0,0,2,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
assignment_3-sol.xlsx,2205,4364,2333,49,33,Q9 histogram:C2,23,Q9 histogram:C2,23,2,39,18,2184,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2253,1234
Assignment_pca_calci.xlsx,2314,2505,4628,27,26,scores_calci:T4,178,scores_calci:I95,1,0,0,13,2314,0,0,0,0,13,2314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2505,4604
Assignments_Hrishikesh.xlsx,122,124,193,42,34,Calculator for binary:B5,89,Calculator for binary:B5,24,0,0,28,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,5,5,92,68
association_info.xlsx,4247,23429,23998,41,37,检查数据:Y68,714,检查数据:M81,2,0,0,35,21576,0,0,0,0,2,1282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2602,2597
AT40.xlsx,261,528,365,298,187,RES:H39,8,RES:H39,4,0,0,69,204,0,0,0,0,1,2,9,18,15,30,4,8,7,14,1,2,3,6,3,6,75,75,392,246
ATGR-fin2019-1Y-REV-K-HR.xlsx,372,1300,1264,363,267,PK:K12,11,NT_I:I17,6,6,12,181,1070,0,0,0,0,6,12,6,16,2,4,8,16,0,0,36,74,14,28,8,16,0,0,820,678
ATM00679_2019_0322_0430.xlsx,8316,13860,27720,5,3,ATM00679_2019_0322_0430:C2664,2,ATM00679_2019_0322_0430:C2734,2,0,0,3,8316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3
ATOgovhack2017_UPD.xlsx,29435,66200,58890,61,34,Extrapolated years:B7,7,Extrapolated years:E2,2,0,0,9,58805,0,0,0,0,15,40,5,15,0,0,0,0,5,10,0,0,0,0,0,0,0,0,59,78
ATR_comparitive_evaluation_JATEToolkit.xlsx,12764,24902,13560,272,163,manual extrac. multi word terms:A34,3,our method (f=1- no sem rel):C37,2,0,0,35,13324,0,0,0,0,0,0,0,0,0,0,38,76,0,0,0,0,0,0,0,0,90,90,253,163
Attachment 1 - All Data Tables Required by 2021 WMP Guidelines - mbar.xlsx,1014,2424,1488,74,48,Table 12:X83,4,Table 12:U75,3,0,0,27,1454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,18,0,0,0,0,12,12,81,56
Attendance_YinChuan_2020_SQL_Final.xlsx,1767,2598,2945,731,369,SE3:E45,6,SE3:N13,2,0,0,11,473,0,0,0,0,349,1285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,1876,1409
Attributes_review_14_Oct_v1_1_(1).xlsx,12,24,12,6,3,Supporting Sheets:B3,1,Supporting Sheets:B3,1,0,0,1,2,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,24,12
Aula12.xlsx,18857,28286,37711,9,5,Report:B2557,4,Report:B38,3,0,0,2,18855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,28286,37711
【AUO OCL_FY21 85AG (SSV) 】 SMLD Quality Data Workbook.xlsx,34012,59969,84349,3397,1711,InProcess Conf:BA682143,9670,Fail list:T5,468,20,1121,870,33704,0,0,0,0,820,24891,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,46961,53147
Austin2017 for Solution.xlsx,7530,9518,10818,86,68,Question 4:B50,1980,Question 4:B46,662,2,1318,14,6688,0,0,0,0,20,2748,0,0,0,0,0,0,0,0,0,0,8,16,8,28,16,16,8206,8182
AustralianObserved.xlsx,780,2939,2159,30,17,MCVPDateEstimates:C5,1,MCVPDateEstimates:C5,1,0,0,12,2150,0,0,0,0,0,0,3,6,0,0,0,0,1,2,0,0,0,0,0,0,1,1,32,18
AUTHOR_WDcorpus_tfidf.xlsx,16,28,27,16,8,Mapping:F3129,3,Mapping:F44,3,5,10,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,28,27
autoLIM-Excel v.1.10.12.21.xlsx,300,600,300,6,3,Adjacency Matrix:CB56,1,Adjacency Matrix:CR36,1,0,0,3,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,102
Automation_excel_work.xlsx,47009,67012,147015,74,121,재정렬-회전변환:H5,22021,재정렬-회전변환:I5,6,0,0,120,119011,0,0,0,0,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2085,2127
AutomationScripts_PVCM-Comments Capture-Batch.xlsx,53,38,42,38,34,PVI-4.7-OQ-008_TestSteps:G3,13,PVI-4.7-OQ-037_TestSteps:AC211,2,0,0,3,6,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,2,0,0,0,0,29,29,36,36
AutomationScripts_PVCM-Dictionary Support -Batch.xlsx,15,13,10,8,6,HomePage:F636912,6,HomePage:F36,3,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,13,10
AutomationScripts_PVCM-PII Security-Batch.xlsx,21,22,15,18,12,PVI-4.7-OQ-015_TestSteps:G28,4,PVI-4.7-OQ-015_TestSteps:G59,1,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,2,0,0,0,0,0,0,9,9,22,15
AutomationTestCases.xlsx,30,46,54,31,18,E2E Test Case:N5469,13,E2E Test Case:E11,3,0,0,1,4,0,0,0,0,10,42,1,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,46,54
Auto_ODC_1.xlsx,223,136,123,104,72,20. Aut. Commitment (Ctto):M33,7,20. Aut. Commitment (Ctto):M33,6,2,5,5,28,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,61,106,83
average and standard deviation soil temperature by time- 0.5 cm.xlsx,90143,113766,277630,36,46,טמפ לפי פרקי זמן:E144,80643,טמפ לפי פרקי זמן:Z2,8640,1,8639,25,116208,0,0,0,0,20,126720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95059,198732
Avg RPD Large.xlsx,4872,21084,24312,47,49,AG_LS:F4,2,Time Table:D11,1,0,0,48,24309,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,57
AVM_User_Threads_Master.xlsx,51,61,51,20,10,CC5:A22,12,CC5:A22,12,10,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,51
AvP.xlsx,3099,5549,3961,169,116,Data Tables:I34,515,Data Tables:B5,184,1,184,87,1920,0,0,20,1343,2,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3656,2252
AwraqData.xlsx,15330,27788,13894,8,4,Data:Y12921,1,Data:AC11478,1,0,0,2,13891,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,10,5
aws-messages-uc-001.xlsx,101022,151533,404088,12,9,aws-messages-uc-001:E2,33675,aws-messages-uc-001:D12069,2,0,0,8,134695,0,0,0,0,1,16837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67357,67352
b17010_0418.xlsx,22,23,22,2,1,Sheet1:C5,22,Sheet1:C5,22,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,22
b1955_0418.xlsx,22,23,22,2,1,Sheet1:C5,22,Sheet1:C5,22,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,22
b525e585384e1002c6920f90f3c3eddd.xlsx,168,97,69,51,28,CT2:I121,7,CT2:I49,1,0,0,2,8,1,2,0,0,12,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,97,69
b76_0118.xlsx,22,23,22,2,1,Sheet1:C5,22,Sheet1:C5,22,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,22
b9599_0218.xlsx,22,23,22,2,1,Sheet1:C5,22,Sheet1:C5,22,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,22
BACKLOG DIC VPO.xlsx,212085,157,118,97,56,INDICADORES:AA20,4,INDICADORES:H7,3,0,0,10,30,0,0,0,0,31,62,0,0,0,0,0,0,0,0,3,14,0,0,0,0,12,12,147,103
Backlog- Historias de Usuario y Vista App.xlsx,14,15,14,16,11,BackLog :B3,14,BackLog :B3,14,1,2,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,9,9,15,14
backlog_test_data.xlsx,18,36,18,4,2,Sheet1:N268,2,Sheet1:AR98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0,0,0,0,0,36,18
backpropagation.xlsx,2692,3101,12176,56,94,Sheet1:D25,2692,Sheet1:C25,600,8,792,78,7792,0,0,0,0,8,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624,2446
backup_data_storage.xlsx,277,729,749,144,95,bets_9.20:G30,15,7.12.2021:K23,5,0,0,37,431,0,0,0,0,12,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,46,192,151
Backup of ZSJ_pocet_obyv-number-code.xlsx,23303,46606,23303,2,1,zsj:E22620,1,zsj:E20240,1,0,0,1,23303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
BACM Annex A.xlsx,17859,35718,17859,16,8,Sheet1:BC155,1,Sheet1:X2613,1,0,0,7,17858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,9
bad_enron_2.xlsx,3142,5811,7853,161,115,Data:H10,61,Data:H11,53,4,204,94,4614,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,4234,4175
bad-spreadsheet-examples.xlsx,19,66,47,13,8,tarpexample:H11,1,tarpexample:H25,1,0,0,0,0,0,0,0,0,0,0,2,16,6,31,0,0,0,0,0,0,0,0,0,0,0,0,66,47
Bairros.xlsx,11076,16755,18354,40,24,Sheet4:C2,3165,Sheet4:C2,2874,8,5534,10,5665,0,0,0,0,6,5419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16755,16618
bajaj.xlsx,130,166,330,19,16,Input:B9,104,Input:AG11,2,0,0,2,26,0,0,0,0,10,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,166,230
BALANCE     11 S U R  DICIEMBRE       2015  .xlsx,927,2091,1398,533,342,A B R I L   2015:L12,7,A B R I L   2015:L12,7,0,0,29,952,0,0,0,0,0,0,16,34,66,163,0,0,1,2,1,2,14,28,2,4,213,213,667,476
Balance Bot Electrical Connection.xlsx,46,76,56,15,10,Wire Types:A10,3,Wire Types:B10,3,0,0,3,35,0,0,0,0,0,0,6,20,0,0,0,0,0,0,0,0,0,0,0,0,1,1,31,24
BALANCE HERRADURA  SEPTIEMBRE         2015  .xlsx,994,1740,1164,577,358,SEPTIEMBRE  2 0 1  5:Z15,9,MARZO 2015:L12,8,0,0,18,738,0,0,0,0,0,0,18,36,30,90,0,0,2,4,6,12,0,0,0,0,284,284,660,444
Balloon.xlsx,676,1352,676,2,1,Balloon.csv:A346,1,Balloon.csv:A306,1,0,0,1,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
band.predicting diamond prices project.xlsx,6887,12061,13766,66,44,Forecast scenarios:C24,15,Forecast scenarios:B31,4,1,2,25,13729,0,0,0,0,5,12,0,0,0,0,0,0,8,16,0,0,0,0,0,0,5,5,98,94
Bảng điểm thành phần 4 lớp  he thong dua tren tri thuc (1).xlsx,521,1684,1163,60,36,Nhóm (1):J18,1,Nhóm (1):J21,1,0,0,20,1147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,60,36
Băng dính sạch.xlsx,119,301,217,106,69,YC MH TÚI BÓNG (3):G114,6,YC MH TÚI BÓNG (2):G4,4,0,0,4,43,1,2,0,0,1,2,19,124,1,2,0,0,1,2,0,0,0,0,0,0,42,42,242,180
BANG KÊ.xlsx,30,46,30,5,3,NH Q4 33.000:G7,3,NH Q4 33.000:G12,2,0,0,2,28,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
bank_term_deposit_marketing_analysis.xlsx,10032,20089,10065,11,7,DAILY RANGE:C4,6,DAILY RANGE:C11,3,0,0,3,10055,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13
BankTermDepositMarketingAnalysis.xlsx,10032,20089,10065,11,7,DAILY RANGE:C4,6,DAILY RANGE:C11,3,0,0,3,10055,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13
Bank Term Deposit Subscription Report.xlsx,45329,90669,45374,76,55,Report:C294,7,Report:D288,3,0,0,27,45314,0,0,0,0,24,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,90538,45304
bank_term_deposit.xlsx,10032,20089,10065,11,7,DAILY RANGE:C4,6,DAILY RANGE:C11,3,0,0,3,10055,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13
BAO CAO CHI 16.10-22.10 TEMPLATE (1).xlsx,16295,17176,78407,5737,5727,Chi tiết:L7,15823,Chi tiết:D87,54,0,0,5688,48156,0,0,0,0,29,5091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,16165,57714
BAO CAO CHI 16.10-22.10 TEMPLATE.xlsx,16295,17176,78407,5737,5727,Chi tiết:L7,15823,Chi tiết:D87,54,0,0,5688,48156,0,0,0,0,29,5091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,16165,57714
BaoGia2_09122016.xlsx,94,223,182,31,20,QR 5@:D18,8,QR 5@:D17,4,4,8,8,160,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,2,2,29,30
BaoGia2_22112016.xlsx,94,223,182,31,20,QR 5@:D18,8,QR 5@:D17,4,4,8,8,160,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,2,2,29,30
BaoGia2_24112016.xlsx,94,223,182,31,20,QR 5@:D18,8,QR 5@:D17,4,4,8,8,160,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,2,2,29,30
BarGraph_E2F4_CoreGCGG_Feat13.xlsx,2040,4080,2040,2,1,featureMeaning:H617,1,featureMeaning:J418,1,0,0,1,2040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
base_2020_limpa.xlsx,11246,22282,18399,297,199,aquisicoes2:H183,2486,Mapa:N28,3,0,0,77,11429,0,0,0,0,52,2962,0,0,0,0,1,2,0,0,18,44,0,0,0,0,51,51,6036,6129
Baseball Players Salaries.xlsx,91,99,98,23,12,Salaries 2012:D611,25,Salaries 2012:D39,2,0,0,2,12,0,0,0,0,8,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,97,90
BASE_BERLINI_COMPLETA.xlsx,122612,143112,429142,17,14,VENTAS_BERLINI:A5859,6,VENTAS_SEMANALES:A79,2,0,0,14,122612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14
Base Bicentenario 2016-20 - Original 21.05.14.xlsx,11281,93985,82734,1056,566,2019-20 Recorrido Maipu:F466,5,2019-20 Recorrido Maipu:H125,3,0,0,28,82196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538,538,1056,566
Base Bicentenario 2016-20 - v2 - Villa Adelina.xlsx,1844,3688,1844,20,10,2016-20 Recorrido Villa Adelina:X35926,1,2016-20 Recorrido Villa Adelina:X36975,1,0,0,10,1844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10
basecase.xlsx,98805,161692,125750,32,22,Timeseries:F7487,100,Propor:N4,3,0,0,11,98800,0,0,0,0,5,26944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,116796,71873
Base de datos clientes ventas v7.xlsx,53916,80890,301233,33,41,Lotes:D3,32240,Lotes:D3,5374,2,5453,34,166748,0,0,0,0,4,10832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,54033,166918
base_de_datos_hechos_y_actores.xlsx,920,2760,1840,99,66,reporte_casos_20190219:AK38,1,reporte_casos_20190219:AK837,1,0,0,58,1824,0,0,0,0,0,0,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,66
Base_de_datos_psicosocial__con_puntajes_gds_arreglados.xlsx,128780,261346,430372,4975,4319,Sheet1:SS3,992,Comparación varios casos:F10,4,0,0,2436,230227,0,0,0,0,1806,99972,62,124,0,0,4,16,0,0,0,0,0,0,0,0,11,11,203728,203904
BASE DE MEDIOS ESCRITOS (2).xlsx,17,34,17,2,1,Hoja1:H7,1,Hoja1:H7,1,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
BaselineData_Census_Chin_with_Pcode_MIMU_05Jun2015_Eng.xlsx,19,57,38,3,2,Table A-6:K5,1,Table A-6:K5,1,0,0,2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
BASE MAESTRA 13 DE ENERO 2021.xlsx,9605,13675,19367,166,116,VINCULADOS:AC4,1899,ESTATUS BYD:B3,90,5,143,81,9401,0,0,0,0,23,2012,0,0,0,0,0,0,3,7,0,0,0,0,0,0,4,4,4337,4246
basescheme.xlsx,32418,38596,41566,214,117,tab_heroAttr:D5,5388,tab_pointInfo:B44,380,18,1594,89,34068,0,0,0,0,3,4755,0,0,6,51,0,0,0,0,0,0,0,0,0,0,1,1,28693,33155
basestats.xlsx,21791,43569,21791,9,5,basestats:C6198,9,basestats:C36,2,0,0,2,21779,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,17
base_test.xlsx,9258,12424,9766,4123,3372,Role List:K74,414,Schedule 2021:AW1,2,0,0,2613,7796,0,0,0,0,759,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8140,7624
Base.xlsx,14,25,29,7,5,Sheet1:A2,14,Sheet1:A2,6,1,4,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8
basic_function.xlsx,19999,50001,39996,10,7,Sheet3:H9,3,Sheet1:S3260,2,0,0,7,39996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8
bass1_cfg.xlsx,441,688,422,10,6,接口综合信息:I21,2,接口综合信息:I12,1,0,0,6,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6
Batbaatar-etal_Glaciers-continental-central-Asia_Supp2_2020.xlsx,21368,29460,55193,7478,5221,Table S5:F255,206,Table S4:F474,20,1440,5047,563,25332,133,472,0,0,649,1921,25,337,863,2999,394,867,264,556,107,214,244,513,112,249,427,427,14520,16344
BAT_Targets_Analysis.xlsx,164841,209965,228692,50,41,BAT_Target_Analysis:I6606,15,BAT_Target_Analysis:I6528,12,0,0,40,188784,0,0,0,0,1,7982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16012,16003
BAU Amt Spent on Bldg Components.xlsx,7820,15557,23456,56,69,Residential:D7,7695,Residential:D7,7695,1,7695,23,7819,0,0,0,0,42,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,15557,15761
BAU_BONTANG_2011-2020_data RPJMD-Rev2.xlsx,2220,3857,3560,811,554,Lahan sawah:F29,70,Direct N2O:M53,10,11,23,358,3026,0,0,0,0,30,246,46,103,22,52,2,4,0,0,0,0,0,0,0,0,85,85,1971,1397
BAU Cap Retirements before Quantization.xlsx,600,1107,630,79,41,Calcs_Planned Retirements:B8,31,Calcs_Planned Retirements:B25,30,3,90,31,496,0,0,0,0,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1107,614
BAU Components Energy Use.xlsx,761,1010,1898,523,592,Calculations:I99,60,IESS Demand:H89,6,2,4,333,1359,0,0,0,0,110,228,11,22,0,0,1,2,4,8,0,0,1,2,0,0,130,130,772,958
BAU Dispatch Priority by Elec Source.xlsx,560,576,560,36,35,BDPbES:B12,35,BDPbES:B12,1,0,0,35,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,35
Bauer_2011.xlsx,218,854,639,6,4,layer:J45,1,layer:I113,1,0,0,4,639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4
BAU Fuel Cost per Unit Energy by Sector.xlsx,1530,1961,3131,590,631,BFCpUEbS-hydro:W1,70,BFCpUEbS-MSW:M12,4,1,2,213,1147,0,0,0,0,309,1781,62,124,11,22,10,20,0,0,10,20,0,0,0,0,15,15,1733,2914
BAU Generation Capacity Lifetime.xlsx,8211,27367,43780,16,19,US Hydro Lifetime:I1107,5,US Hydro Lifetime:I39,3,0,0,16,43776,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,2,17,20
BAU Guaranteed Dispatch Perc by Elec Source.xlsx,560,576,560,36,35,BGDPbES:B15,35,BGDPbES:B15,1,0,0,35,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,35
BAU Industrial Fuel Use before CCS.xlsx,786,1155,2484,164,131,Data for Projections:B72,26,Industry Fuel Use:AC12,10,1,3,53,1678,0,0,0,0,9,88,10,20,1,2,1,2,0,0,1,2,1,2,0,0,54,54,451,505
BAU LULUCF Anthro Pollutant Emis.xlsx,121,247,177,50,31,Data:D11,37,Data:B4,3,1,2,9,107,0,0,0,0,3,40,0,0,2,5,0,0,1,2,0,0,0,0,0,0,15,15,197,151
BAU New Veh Fuel Economy.xlsx,580,765,659,227,127,BNVFE-LDVs-frgt:I4,83,BNVFE-LDVs-frgt:I4,28,7,69,29,328,0,0,0,0,73,242,0,0,0,0,1,2,0,0,0,0,0,0,0,0,17,17,714,564
BAU Perc of Each Fuel Used by Veh Tech.xlsx,11205,22514,11414,19,11,LDVs and HDVs_all states:R11,1,LDVs and HDVs_all states:T4,1,0,0,9,11307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,566,336
BAU_PPU_2021-2030_data RPJMD-Rev2.xlsx,2230,3877,3570,813,555,Lahan sawah:F29,70,Direct N2O:M53,10,11,23,359,3036,0,0,0,0,30,246,46,103,22,52,2,4,0,0,0,0,0,0,0,0,85,85,1991,1407
bay6g7.xlsx,138276,345690,345690,10,10,Sheet1:B1684,3,Sheet1:H29196,2,0,0,10,345690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10
BBG_Security_Application_User_List_v5_10.xlsx,378940,761331,1136201,3121,3074,Position:BF5,1308,Organization:D2,2,0,0,2176,757822,0,0,0,0,898,377879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760954,1135696
BBG_Security_Application_User_List_v5_1.xlsx,372864,749097,1117944,2545,2503,Position:BF5,1317,Organization:A738,1,0,0,1795,745453,0,0,0,0,708,372020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,748807,1117555
BBG_Security_Application_User_List_v5_2.xlsx,372885,749138,1118006,2746,2510,Position:BF5,1315,Organization:D2,2,0,0,1800,745682,0,0,0,0,710,371854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,748851,1117621
BBG_Security_Application_User_List_v5_34.xlsx,740183,1487891,2220971,4336,4882,Position:AZ5,2276,Organization:D2,2,0,0,3382,1481349,0,0,0,0,1500,738081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1484391,2216302
BBG_Security_Application_User_List_v5_46.xlsx,1049079,2109176,3148534,6153,7480,Position:AZ5,3138,Organization:D2,2,0,0,5105,2100041,0,0,0,0,2373,1046075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2103051,3140365
BBG_Security_Application_User_List_v5_6.xlsx,377218,757865,1131028,3121,3074,Position:BF5,1309,Organization:D2,2,0,0,2176,754371,0,0,0,0,898,376164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,757509,1130551
BBG_Security_Application_User_List_v5_7.xlsx,377785,759006,1132731,3121,3074,Position:BF5,1308,Organization:D2,2,0,0,2176,755507,0,0,0,0,898,376729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,758644,1132246
BC BÁN HÀNG CH BIÊN HÒA T9.2016.xlsx,33471,72402,65871,4392,3816,19.09:Q17,6,19.09:G49,4,0,0,3124,64517,0,0,0,0,0,0,600,1200,0,0,0,0,31,62,0,0,31,62,0,0,30,30,4698,3969
BC  KQKD T12.2017 BIÊN HÒA.xlsx,5901,12233,13694,534,426,BKE:F18,1249,nguyen vat lieu kho:E41,6,0,0,211,11130,0,0,0,0,10,1763,52,176,37,74,21,42,2,4,0,0,0,0,0,0,93,93,2088,3323
BC  KQKD T4.2018 BIÊN HÒA - Copy.xlsx,5976,12458,13695,1226,953,BKE:F42,1249,nguyen vat lieu kho:K45,12,0,0,715,11148,0,0,0,0,10,1763,55,129,46,92,12,24,2,4,10,20,0,0,0,0,103,103,3134,4291
