bill_williams_iii_000_1_1.pst.91.xls,188,368,329,178,127,Real Time:H77,11,Real Time:J36,6,0,0,37,93,0,0,0,0,2,4,49,168,8,18,10,23,1,2,1,2,0,0,0,0,19,19
stacey_white_000_1_1.pst.233.xls,1111,1799,1662,417,327,Detail Expenses:D58,51,Detail Expenses:D64,15,2,22,262,1523,0,0,0,0,14,28,24,48,13,26,0,0,2,4,0,0,0,0,0,0,10,10
rick_buy_000_1_2_1.pst.14.xls,236,472,236,4,2,Power Summary by Day:E141,3,Power Summary by Day:D41,2,0,0,2,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
louise_kitchen_000_1_1_1_1.pst.326.xls,4363,8423,8019,508,493,Enron Rate Chart:P4,241,Enron Rate Chart:A12,5,0,0,424,7809,0,0,0,0,12,120,10,20,0,0,1,2,0,0,13,26,0,0,3,12,30,30
chris_dorland_000_1_1_1.pst.46.xls,560,753,1802,135,123,New Fx:A17,446,New Fx:F32,22,17,72,66,1025,0,0,0,0,32,528,1,6,1,2,1,2,0,0,0,0,0,0,0,0,5,5
kam_keiser_000_1_1.pst.253.xls,20,22,20,14,8,Texas:G4,14,Texas:G4,13,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
lisa_gang_000_1_1.pst.88.xls,171,342,171,28,14,LOSSES:C16,3,LOSSES:B14,2,0,0,14,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sara_shackleton_001_1_1.pst.335.xls,6,12,11,13,8,Sheet1:B7,5,Sheet1:B7,4,0,0,0,0,0,0,0,0,0,0,1,2,2,4,0,0,0,0,0,0,0,0,0,0,5,5
darrell_schoolcraft_000_1_1_1.pst.227.xls,973,1755,1099,192,105,Feb 02:A6,31,Feb 02:A6,31,31,138,40,894,0,0,0,0,0,0,5,34,0,0,0,0,2,6,0,0,0,0,0,0,27,27
vkaminski_000_1_1_1.pst.150.xls,823,1612,1671,671,439,Model:E5,24,Model:E5,24,1,24,29,488,0,0,0,0,12,88,207,603,3,6,155,419,0,0,5,10,1,2,0,0,26,26
larry_campbell_000_1_1.pst.14.xls,221,388,357,153,98,Alternative:C11,25,Netting:D27,5,7,14,44,221,0,0,0,0,22,85,4,10,5,10,0,0,1,2,0,0,0,0,0,0,15,15
jeff_dasovich_000_1_1_1.pst.13.xls,57,73,69,55,32,Sheet1:E74,9,Sheet1:I11,2,0,0,3,12,0,0,0,0,6,12,11,28,3,6,0,0,1,2,1,2,0,0,0,0,7,7
louise_kitchen_000_1_1_1_1.pst.34.xls,444,674,777,424,306,Amort:A42,145,Amort:F10,52,7,54,52,325,0,0,1,2,11,39,12,26,10,22,5,10,8,42,5,10,3,6,4,8,188,188
scott_neal_000_1_1.pst.106.xls,85,254,169,80,53,AGA Storage:G364,1,AGA Storage:F404,1,0,0,46,158,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,5,5
jim_schwieger_000_1_1.pst.113.xls,20430,36620,50336,448,601,Sheet1:BQ1974,3,Sheet1:DQ1659,585,4,1200,13,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584,46136,0,0,0,0
kevin_hyatt_000_1_1.pst.29.xls,36,70,35,8,4,Demand:Q5,2,Demand:G14,2,0,0,2,32,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1
daren_farmer_001_1_1.pst.1076.xls,473,698,706,145,84,Feb 00:D7,22,Feb 00:D7,22,1,22,29,576,0,0,0,0,0,0,51,104,1,2,0,0,0,0,0,0,0,0,0,0,2,2
sally_beck_001_1_2_1.pst.256.xls,2141,4518,6159,1602,1302,SUMMARY:G18,17,SUMMARY:K23,5,0,0,648,1914,0,0,0,0,0,0,145,1285,1,2,17,34,11,38,354,1507,0,0,125,357,1,1
kevin_presto_000_1_1.pst.138.xls,120,80,105,79,58,NPCC:H11,2,NPCC:H35,2,0,0,15,30,0,0,0,0,0,0,1,2,1,2,2,4,0,0,2,4,1,2,0,0,36,36
phillip_m_love_000_1_1.pst.172.xls,82,164,82,4,2,Original Order:G12,1,Original Order:F19,1,0,0,2,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
john_forney_000_1_1.pst.29.xls,48,144,120,6,5,Sheet1:Q5,2,Sheet1:J5,1,0,0,5,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mike_grigsby_000_1_1_1.pst.251.xls,9620,27730,18741,114,65,Months:F4,306,Months:F4,154,1,152,35,18349,0,0,0,0,2,153,12,56,0,0,7,21,0,0,1,2,0,0,0,0,7,7
sally_beck_002_1_1_1.pst.5.xls,34547,44372,135337,320,288,Calculation:X20,1960,Monthly Headcount by Position:D43,5,0,0,166,88206,0,0,0,0,49,23523,2,4,36,72,0,0,0,0,14,207,0,0,12,24,9,9
barry_tycholiz_000_1_1.pst.30.xls,70,154,140,44,40,Sheet1:D16,5,Sheet1:C10,5,0,0,40,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
michelle_lokay_000_1_2_1.pst.240.xls,23,44,23,14,7,Releases by Acquirer:Q16,1,Releases by Acquirer:O9,1,0,0,4,15,0,0,0,0,0,0,2,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0
john_arnold_000_1_2.pst.117.xls,15,45,30,15,10,nine:C5,1,nine:C155,1,0,0,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4
dutch_quigley_000_1_1.pst.290.xls,147,441,294,3,2,John Swap Book - NG-PRICE:F71,1,John Swap Book - NG-PRICE:E25,1,0,0,2,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
matthew_lenhart_000_1_1.pst.25.xls,363,845,842,10,8,Sheet1:A2,241,Sheet1:A2,3,0,0,7,722,0,0,0,0,1,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mary_fischer_000_1_1.pst.447.xls,110,188,143,94,61,Sheet1:E32,29,Sheet1:E31,7,0,0,30,78,0,0,0,0,0,0,3,6,2,4,5,10,0,0,0,0,12,36,0,0,9,9
chris_dorland_000_1_1_1.pst.9.xls,81,170,180,36,29,X Forecast:AC5,34,X Forecast:Y5,10,4,17,23,133,0,0,0,0,1,5,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
lindy_donoho_000_1_1_1.pst.20.xls,335,719,622,51,27,priority rate table for cap rls:H74,3,priority rate table for cap rls:C71,3,0,0,16,461,0,0,0,0,0,0,0,0,1,2,0,0,1,2,0,0,0,0,0,0,9,9
jeff_dasovich_000_1_1_1.pst.14.xls,36,68,34,42,21,SCE's Proposal:F27,2,SCE's Proposal:F28,2,0,0,5,13,0,0,0,0,0,0,3,6,0,0,2,4,0,0,0,0,0,0,0,0,11,11
michelle_lokay_000_1_2_1.pst.290.xls,2454,4241,5513,311,225,Reliant_27060 (blank):K13,101,Reliant_27060 (blank):K12,35,0,0,65,1439,0,0,0,0,4,8,137,4046,0,0,1,2,0,0,0,0,0,0,0,0,18,18
phillip_allen_000_1_1.pst.653.xls,3792,3953,8798,1421,1313,Sheet2:B1,1714,Sheet2:C6,337,5,1346,721,4244,1,2,0,0,375,2166,31,121,7,14,7,14,0,0,11,22,0,0,34,68,121,121
dutch_quigley_000_1_1.pst.51.xls,9056,13109,11917,34,21,Sheet1:A1536,4808,Sheet1:A1536,1077,1,1076,10,5523,0,0,0,0,4,5312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
jonathan_mckay_000_1_1.pst.12.xls,15342,35859,38931,540,339,TETCO_TRANSCO:Y86,270,TETCO_TRANSCO:L31,31,14,57,263,35950,0,0,0,0,7,18,5,10,2,4,8,18,0,0,1,2,1,2,0,0,38,38
jason_wolfe_000_1_1.pst.19.xls,15,28,14,26,13,Sheet1:F19,1,Sheet1:F39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,12,12
kam_keiser_000_1_1.pst.172.xls,364,1092,728,3,2,Sheet1:F258,1,Sheet1:E331,1,0,0,2,728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kim_ward_000_1_2.pst.189.xls,1432,2864,1432,2,1,daily:B669,30,daily:B75,1,0,0,1,1432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sally_beck_000_1_1_1_1.pst.269.xls,12,21,15,15,9,Gas:C5,2,Gas:C5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,0,0,0,0,0,0,3,3
joe_parks_000_1_1.pst.111.xls,50,59,68,25,17,Sheet1:F4,38,Sheet1:F4,5,0,0,2,28,0,0,0,0,6,29,1,2,1,2,0,0,0,0,0,0,0,0,0,0,7,7
kim_ward_000_1_2.pst.378.xls,80,320,240,60,45,Sheet1:H41,1,Sheet1:G26,1,0,0,39,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,3,3
richard_ring_000_1_1.pst.95.xls,48505,97137,49032,635,327,Commercial Energy Services:K49,5,Commercial Energy Services:K24,3,0,0,235,48622,0,0,0,0,0,0,25,62,7,16,4,8,6,12,0,0,0,0,11,22,39,39
joe_parks_000_1_1.pst.432.xls,29,40,49,25,22,Bridgeline DPR2:M12,17,Bridgeline DPR2:O12,4,0,0,3,13,0,0,0,0,1,3,15,30,0,0,0,0,0,0,0,0,0,0,0,0,3,3
paul_y'barbo_000_1_1.pst.52.xls,5584,6711,9265,385,351,LNG:J4,2921,LNG:H186,245,21,532,203,5816,0,0,0,0,80,2397,4,8,0,0,0,0,0,0,1,2,1,2,0,0,41,41
mike_carson_000_1_1.pst.72.xls,25,50,98,17,19,Sheet1:D14,5,Sheet1:C11,4,0,0,13,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
kim_ward_000_1_2.pst.383.xls,3640,9352,10453,201,183,Sales:C9,1986,July 17 Supply Price:A3,36,8,109,107,7609,0,0,0,0,25,2449,8,20,4,8,0,0,2,4,1,2,0,0,1,2,27,27
chris_germany_000_1_1_1.pst.179.xls,5657,6732,6568,544,355,Feb Setup:V126,308,Feb Setup:V49,35,4,36,193,5676,0,0,0,0,102,606,6,166,2,4,1,2,1,2,2,4,0,0,28,56,16,16
vkaminski_001_1_2_1.pst.34.xls,169,202,422,27,35,USPOWER:H4914,96,USPOWER:F38,3,0,0,20,240,0,0,0,0,14,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
daren_farmer_000_1_1.pst.1118.xls,444,854,873,66,56,Sheet1:C16,19,Sheet1:F8,6,0,0,43,856,0,0,0,0,0,0,0,0,2,4,2,4,0,0,0,0,0,0,0,0,9,9
chris_germany_000_1_1_1.pst.147.xls,949,1502,1401,351,244,CGAS:I6,123,CGAS:I6,32,40,306,56,722,0,0,11,22,43,212,11,23,2,4,0,0,1,2,0,0,0,0,3,6,77,77
bill_williams_iii_000_1_1.pst.35.xls,297,582,297,54,27,10-2:U33,3,10-2:N46,2,0,0,21,285,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
robert_badeer_000_1_1.pst.125.xls,16,32,18,8,6,VaR:O39,3,VaR:O39,2,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
louise_kitchen_001_1_1_1.pst.412.xls,9255,14433,9021,33,20,NA DATA:A1498,1,NA DATA:B1760,1,0,0,17,9015,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0
sara_shackleton_001_1_1.pst.366.xls,14,23,23,15,13,Sheet1:B2,11,Sheet1:B2,3,0,0,2,8,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9
kevin_presto_000_1_1.pst.2.xls,53,147,95,45,29,Sheet1:M10,3,Sheet1:I18,2,0,0,23,83,0,0,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0
darrell_schoolcraft_000_1_1_1.pst.379.xls,973,1755,1099,192,105,Feb 02:A6,31,Feb 02:A6,31,31,138,40,894,0,0,0,0,0,0,5,34,0,0,0,0,2,6,0,0,0,0,0,0,27,27
lisa_gang_000_1_1.pst.33.xls,667,1379,747,117,73,APRIL (2):N28,10,APRIL (2):G26,3,0,0,53,727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20
barry_tycholiz_000_1_1.pst.77.xls,15775,48736,69372,100,87,Sheet1:E5,162,Sheet1:H19,9,1,2,59,52355,0,0,0,0,14,9956,1,2,0,0,0,0,0,0,0,0,1,2,0,0,11,11
darrell_schoolcraft_000_1_1_1.pst.199.xls,3166,5588,4654,333,244,22:C9,7,22:B11,4,0,0,244,4654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kevin_presto_000_1_1.pst.17.xls,7220,12670,13504,162,126,CALC:C104,182,CALC:S152,5,0,0,95,12883,0,0,0,0,3,199,2,4,0,0,0,0,1,2,0,0,1,2,0,0,24,24
benjamin_rogers_001_1_1.pst.144.xls,28,66,57,39,26,ENA Comps:B12,9,ENA Comps:B12,9,1,3,17,40,0,0,0,0,0,0,2,4,1,2,0,0,1,3,1,2,0,0,0,0,3,3
theresa_staab_000_1_1.pst.393.xls,280,436,280,87,44,Nominations:V18,5,Nominations:K44,3,0,0,11,215,0,0,0,0,0,0,0,0,1,2,0,0,0,0,31,62,0,0,0,0,1,1
vkaminski_000_1_1_1.pst.5.xls,29,52,29,24,12,Monthly History:B12,7,Monthly History:B12,7,1,7,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lisa_gang_000_1_1.pst.330.xls,3689,7621,5296,4477,3172,day 2:AA12,14,day 2:P11,5,0,0,298,2314,0,0,0,0,2,6,48,96,0,0,0,0,20,76,0,0,0,0,0,0,2804,2804
peter_keavey_000_1_1.pst.132.xls,116,575,690,81,64,Reported:G67,1,Reported:F30,1,0,0,60,454,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
monika_causholli_000_1_1.pst.50.xls,224,449,446,8,4,Sheet1:D124,3,Sheet1:D75,2,0,0,1,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
chris_stokley_000_1_1.pst.158.xls,39,53,58,40,30,Dec Debtor:F23,10,Dec Debtor:F83,3,0,0,3,13,0,0,0,0,5,16,2,4,0,0,0,0,0,0,0,0,0,0,1,2,19,19
louise_kitchen_000_1_1_1_1.pst.319.xls,13,14,12,8,4,Sheet1:D10,10,Sheet1:D10,10,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
phillip_m_love_000_1_1.pst.0.xls,1058,2878,5729,79,73,P&L:M11,516,P&L:N12,8,0,0,25,2843,0,0,0,0,37,2417,1,2,0,0,0,0,1,2,0,0,0,0,0,0,9,9
daren_farmer_002_1_1.pst.12.xls,632,1315,1429,70,53,Offshore- S. Tx- Arklatex- G.C.:C51,10,Offshore- S. Tx- Arklatex- G.C.:C18,6,4,8,30,1383,0,0,0,0,4,8,8,16,0,0,2,5,0,0,0,0,4,8,0,0,1,1
vladi_pimenov_000_1_1.pst.36.xls,79,192,166,104,74,New York Sum:E39,15,New York Sum:E75,7,0,0,16,60,0,0,0,0,0,0,25,63,0,0,2,4,4,8,4,8,0,0,0,0,23,23
lisa_gang_000_1_1.pst.10.xls,170,340,170,28,14,LOSSES:C16,3,LOSSES:B14,2,0,0,12,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
phillip_allen_000_1_1.pst.15.xls,550,684,795,278,203,riddle:D3,214,riddle:D3,54,3,44,52,435,0,0,0,0,12,79,30,79,15,30,2,5,0,0,17,34,1,2,16,32,55,55
jeff_dasovich_000_1_1_1.pst.19.xls,333,549,745,109,83,facts premium:C16,21,elasticity:C36,3,0,0,57,555,0,0,0,0,8,147,12,24,0,0,0,0,0,0,0,0,0,0,0,0,6,6
lisa_gang_000_1_1.pst.265.xls,306,451,2333,406,304,Scheduling:AJ5,304,Scheduling:AJ5,3,0,0,192,480,0,0,0,0,108,686,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3
vkaminski_001_1_1_1_1.pst.2.xls,77,154,173,39,30,Sheet1:B6,11,Sheet2:A28,4,0,0,11,133,0,0,0,0,2,8,0,0,2,4,0,0,0,0,0,0,0,0,0,0,15,15
phillip_allen_000_1_1.pst.105.xls,119,237,181,36,25,weekly:I37,11,weekly:F6,5,0,0,11,166,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,13,13
mary_fischer_000_1_1.pst.148.xls,805,1429,1578,282,227,0102:M11,23,0102:W15,6,6,12,153,1376,0,0,0,0,29,85,0,0,0,0,8,16,0,0,0,0,0,0,0,0,31,31
lindy_donoho_000_1_1_1.pst.143.xls,17,68,51,4,3,sort by releasing shipper:O13,1,sort by releasing shipper:O9,1,0,0,3,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joe_parks_000_1_1.pst.120.xls,7924,12106,19588,450,271,Tx Gulf Matrix:A181,176,Tx Gulf Matrix:AD61,2,0,0,263,11922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8
chris_germany_000_1_1_1.pst.112.xls,297,404,591,363,269,Oct-00 EPA:K139,11,Oct-00 EPA:K66,5,13,26,54,116,0,0,0,0,14,28,18,36,2,4,1,2,22,44,41,96,16,32,22,44,66,66
benjamin_rogers_000_1_1.pst.161.xls,414,630,516,174,113,New Unit Financial Profile:C13,184,New Unit Financial Profile:C13,79,4,81,53,284,0,0,1,2,22,88,0,0,1,2,0,0,5,10,0,0,0,0,20,40,7,7
daren_farmer_001_1_1.pst.1073.xls,226,347,329,93,58,Feb 00:K51,19,Feb 00:D7,9,1,9,29,264,0,0,0,0,0,0,25,52,1,2,0,0,0,0,0,0,0,0,0,0,2,2
darrell_schoolcraft_000_1_1_1.pst.661.xls,26,75,50,10,5,Sheet1:G24,4,Sheet1:G18,2,0,0,3,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
kate_symes_000_1_1.pst.246.xls,15,30,15,30,15,4-9:F38,1,4-9:F38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15
richard_shapiro_000_1_1.pst.149.xls,60,128,100,29,23,Sheet1:M21,5,Sheet1:K23,3,0,0,8,40,0,0,0,0,0,0,15,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bill_williams_iii_000_1_1.pst.4.xls,1056,4692,3648,312,216,5-11:S8,3,5-11:J15,2,0,0,180,3600,0,0,0,0,0,0,12,24,0,0,0,0,0,0,0,0,0,0,0,0,24,24
joe_parks_000_1_1.pst.557.xls,29,40,49,25,22,Bridgeline DPR2:M12,17,Bridgeline DPR2:O12,4,0,0,3,13,0,0,0,0,1,3,15,30,0,0,0,0,0,0,0,0,0,0,0,0,3,3
kevin_presto_000_1_1.pst.371.xls,67,80,105,79,58,NPCC:H11,2,NPCC:H35,2,0,0,15,30,0,0,0,0,0,0,1,2,1,2,2,4,0,0,2,4,1,2,0,0,36,36
thomas_martin_000_1_1_1.pst.215.xls,228,456,228,228,114,Financial deals EOL:E4629,2,Physical deals EOL:E2,2,0,0,108,216,0,0,0,0,0,0,0,0,4,8,0,0,2,4,0,0,0,0,0,0,0,0
gerald_nemec_000_1_1.pst.225.xls,667,1322,1368,279,214,Power Plant Payroll:V19,105,Power Plant Payroll:I22,17,4,27,133,1199,0,0,0,0,11,32,7,14,4,8,0,0,1,2,0,0,16,32,16,32,22,22
stacey_white_000_1_1.pst.217.xls,41,42,41,2,1,Sheet1:A2,41,Sheet1:A2,41,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
daren_farmer_001_1_1.pst.1246.xls,1792,4430,3529,141,99,ZoneBreakout:B19,135,ZoneBreakout:C5,10,0,0,67,3379,0,0,0,0,11,116,2,7,3,6,1,2,0,0,3,6,0,0,1,2,11,11
scott_neal_000_1_1.pst.806.xls,557,854,1139,361,331,Sheet1:E30,156,Sheet1:E30,6,0,0,172,763,0,0,0,0,16,66,34,71,29,70,0,0,6,12,1,3,1,2,0,0,72,72
kate_symes_000_1_1.pst.122.xls,577,2327,1828,187,131,3-1:S8,3,3-1:S6,2,0,0,110,1798,0,0,0,0,0,0,6,12,3,6,0,0,0,0,0,0,0,0,0,0,12,12
scott_neal_000_1_1.pst.102.xls,364,593,979,194,177,Sheet1:L48,72,Sheet1:L9,7,0,0,105,709,0,0,0,0,28,84,17,79,0,0,0,0,0,0,0,0,0,0,0,0,27,27
james_steffes_000_1_1.pst.193.xls,192,534,351,25,16,Detail:V7,3,Detail:F11,2,0,0,14,336,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1
mike_grigsby_000_1_1_1.pst.133.xls,9620,27730,18741,114,65,Months:F4,306,Months:F4,154,1,152,35,18349,0,0,0,0,2,153,12,56,0,0,7,21,0,0,1,2,0,0,0,0,7,7
kevin_hyatt_000_1_1.pst.127.xls,262,502,390,120,79,Nov.Train Fuel Sum:C77,62,Nov.Train Fuel Sum:A77,30,1,30,30,236,0,0,1,31,4,11,0,0,0,0,14,28,0,0,5,10,2,4,2,8,20,20
scott_neal_000_1_1.pst.831.xls,574,875,1191,372,353,Sheet1:E32,180,Sheet1:E32,7,0,0,186,797,0,0,0,0,16,66,34,71,41,94,0,0,6,12,1,2,0,0,0,0,69,69
robin_rodrigue_000_1_1.pst.151.xls,22765,54636,68295,12,12,Sheet14:R3752,3,Sheet14:Q355,3,0,0,12,54636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
john_griffith_000_1_1.pst.186.xls,616,924,616,18,12,Preston Oil Vol.:F30,2,Preston Oil Vol.:F21,1,0,0,12,616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tracy_geaccone_000_1_1.pst.454.xls,272,588,732,92,81,Sheet1:V18,11,Sheet1:Z18,4,0,0,69,621,0,0,0,0,0,0,8,87,0,0,0,0,0,0,0,0,0,0,4,24,0,0
craig_dean_000_1_1.pst.113.xls,4678,8379,6805,107,67,Fuel:J3,710,Asset1:D24,29,1,29,25,4899,0,0,0,0,12,1839,0,0,1,2,0,0,0,0,0,0,0,0,0,0,28,28
lisa_gang_000_1_1.pst.327.xls,15,24,15,4,2,BASE GENERATION FORECAST:C10,7,BASE GENERATION FORECAST:C10,7,1,7,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chris_germany_000_1_2.pst.456.xls,210,249,288,46,26,external:K8,53,external:K8,32,6,141,17,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
james_steffes_000_1_1.pst.259.xls,30,44,55,16,15,Sheet1:A6,29,Sheet1:A6,6,0,0,8,34,0,0,0,0,3,15,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2,2
peter_keavey_000_1_1.pst.247.xls,116,575,690,81,64,Reported:G67,1,Reported:F30,1,0,0,60,454,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
daren_farmer_000_1_1.pst.1229.xls,23,46,32,9,5,105633:J2,9,105633:I7,2,0,0,3,21,0,0,0,0,1,9,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
tracy_geaccone_000_1_1.pst.285.xls,41,79,67,30,21,Sheet1:D16,7,Sheet1:D35,4,0,0,17,59,0,0,0,0,0,0,2,5,1,2,0,0,0,0,0,0,0,0,0,0,1,1
darrell_schoolcraft_000_1_1_1.pst.109.xls,15,23,19,22,14,El Paso Window Rock Study:G14,12,El Paso Window Rock Study:G14,7,0,0,1,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,2,0,0,11,11
mike_carson_000_1_1.pst.28.xls,2169,4302,6116,558,468,The Sheet:A2,494,Term Sheet:AB13,16,14,116,154,4992,0,0,0,0,2,165,48,100,14,28,16,32,8,17,0,0,1,2,0,0,211,211
cooper_richey_000_1_1.pst.327.xls,260,532,500,38,25,pivot:F27,20,pivot:N27,1,0,0,13,260,0,0,0,0,12,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
daren_farmer_000_1_1.pst.110.xls,6337,11756,23625,1921,1581,Jan 01 trial:AW14,584,Jan 01 trial:AB14,39,19,480,1258,20723,0,0,0,0,47,1457,5,10,66,205,33,67,3,6,2,4,1,2,29,58,118,118
drew_fossum_000_1_1.pst.342.xls,1332,2028,1721,466,340,Sempra_1_Expired:F19,17,Sempra_1_Expired:F10,6,1,2,214,1382,0,0,0,0,0,0,24,50,51,102,19,146,4,8,0,0,0,0,3,6,24,24
john_arnold_000_1_2.pst.0.xls,127,157,330,66,38,Sheet1:G25,62,Sheet1:H23,30,11,60,12,86,0,0,0,0,2,4,3,7,2,4,0,0,0,0,1,2,2,4,0,0,5,5
john_lavorato_000_1_1_1.pst.9.xls,6,15,11,9,7,Sheet1:H15,3,Sheet1:H16,3,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
tracy_geaccone_000_1_1.pst.390.xls,8,15,11,12,7,Draft:F8,2,Draft:F31,2,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,2,4,0,0,0,0,0,0,3,3
dan_hyvl_000_1_1.pst.141.xls,23,38,19,10,5,Momma Credit Form :I29,3,Momma Credit Form :H33,2,0,0,2,13,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kevin_hyatt_000_1_1.pst.25.xls,125,183,192,61,44,Plants:C29,24,Plants:L30,3,0,0,9,104,0,0,0,0,2,22,0,0,0,0,22,44,11,22,0,0,0,0,0,0,0,0
errol_mclaughlin_jr_000_1_1.pst.101.xls,147,441,294,3,2,John Swap Book - NG-PRICE:F71,1,John Swap Book - NG-PRICE:E25,1,0,0,2,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scott_neal_000_1_1.pst.21.xls,29,53,45,18,13,STOR951:D13,13,STOR951:C21,3,0,0,2,9,0,0,0,0,0,0,0,0,0,0,11,36,0,0,0,0,0,0,0,0,0,0
kimberly_watson_000_1_1.pst.36.xls,61,183,122,3,2,Socal-Avg:D8,1,Socal-Avg:D5,1,0,0,2,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lisa_gang_000_1_1.pst.8.xls,2700,5160,2801,483,297,MARCH(17):H19,10,MARCH(17):D25,3,0,0,210,2713,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,86,86
robin_rodrigue_000_1_1.pst.201.xls,232,695,464,12,8,AGG-GASIV:B118,2,AGG-GASIV:B190,1,0,0,6,460,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stacey_white_000_1_1.pst.105.xls,758,1199,602,30,21,NOV_SUMM1:T465,5,NOV_SUMM1:M15,4,0,0,8,589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13
kam_keiser_000_1_1.pst.208.xls,122,123,119,8,4,May01:A13,30,May01:A13,30,4,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
